Class Enrollment Summary by Term,,,,,,,,,,,,,
Time run: 12/20/2019 6:30:02 AM,,,,,,,,,,,,,
,,,,,,,,,,,,,
Course ID,Course Title,Course Name,Course Section Code,Course Department,Instructor Full Name,UGrad,Grad,NonDegree,XReg,VUS,Employee,Withdraw,Total
212974,EASTD 98J,Political Economy China,001,East Asian Langs & Civ,"Koss,Daniel",6,0,0,0,0,0,0,6
135225,EASTD 99A,Tutorial - Senior Year,001,East Asian Langs & Civ,"Abe,Ryuichi",4,0,0,0,0,0,0,4
108901,ECON 1010A,Intermediate Microeconomics,001,Economics,"Boycko,Maxim",255,0,0,0,5,0,1,261
112062,ECON 1010B,Intermediate Macroeconomics,001,Economics,"Baranga,Thomas Hugh",50,1,0,0,3,0,0,54
120711,ECON 1011A,Intermediate Microeconomics: A,002,Economics,"Glaeser,Edward",85,0,0,0,0,0,0,85
122655,ECON 1018,Cultural Economics,1,Economics,"Alesina,Alberto",9,0,0,0,1,0,0,10
203555,ECON 1057,Game Theory with Applications,001,Economics,"Yoeli,Erez",7,0,0,1,2,0,0,10
203779,ECON 1058,Experimental Economics,001,Economics,"Coffman,Lucas Clayton",14,0,0,0,0,0,0,14
160362,ECON 1080,Grt Theorems of Microecon Thry,1,Economics,"Green,Jerry R.",3,0,0,0,0,0,0,3
213427,ECON 1084,Causes and Consequences Ineq,001,Economics,"Deming,David J.",33,5,1,0,0,0,0,39
213522,ECON 1088,Financial Markets for the Poor,001,Economics,"Breza,Emily L",33,0,0,0,1,0,0,34
113326,ECON 10A,Principles of Economics,001,Economics,"Furman,Jason",604,1,0,0,2,0,1,608
123033,ECON 1123,Introduction to Econometrics,001,Economics,"Stock,James H.",127,1,1,0,3,0,1,133
113637,ECON 1126,Quantitative Methods in Econ,001,Economics,"Tamer,Elie",55,0,0,0,1,0,0,56
160351,ECON 1342,The History of Economic Growth,001,Economics,"Dell,Melissa Lynne",80,1,0,1,3,0,0,85
117818,ECON 1410,Public Economics,001,Economics,"Stantcheva,Stefanie Pentcheva",6,0,0,4,1,0,0,11
107613,ECON 1415,Analytic Frameworks for Policy,001,Economics,"Zeckhauser,Richard",1,5,0,0,1,0,0,7
123003,ECON 1420,American Economic Policy,001,Economics,"Summers,Lawrence H.",83,0,0,2,1,0,2,88
127519,ECON 1432,Econ of European Integrations,001,Economics,"Kotz,Hans-Helmut",28,0,0,1,0,0,1,30
211204,ECON 1436,Economics and Morality,1,Economics,"Enke,Benjamin",100,0,0,0,0,0,0,100
107425,ECON 1450,Political Economy of Religion,001,Economics,"Barro,Robert J.",18,0,0,1,0,0,0,19
122492,ECON 1460,Economics of Health Care Polic,1,Economics,"Newhouse,Joseph P.",6,2,0,1,0,0,0,9
111378,ECON 1530,International Monetary Economi,001,Economics,"Cooper,Richard N.",10,1,0,0,1,0,0,12
111749,ECON 1535,Intl Trade and Investment,001,Economics,"Antras,Pol",34,1,0,0,7,0,0,42
116133,ECON 1640,Industrial Organization,001,Economics,"Lee,Robin S.",32,0,0,0,1,0,0,33
111105,ECON 1723,Capital Markets,001,Economics,"Gabaix,Xavier",38,1,0,0,5,0,0,44
125944,ECON 1776,Relig and the Rise of Capitali,001,Economics,"Friedman,Benjamin M.",10,0,0,0,0,0,0,10
107388,ECON 1936,Keynes,001,Economics,"Marglin,Stephen A.",7,0,0,1,0,0,0,8
113716,ECON 2000,Research Paper,001,Economics,"Miron,Jeffrey A.",0,26,0,0,0,0,0,26
124134,ECON 2010A,Economic Theory,001,Economics,"Glaeser,Edward",1,34,0,0,0,0,0,35
111213,ECON 2010C,Economic Theory,001,Economics,"Barro,Robert J.",2,33,0,0,0,0,0,35
112942,ECON 2020A,Microeconomic Theory I,001,Economics,"Kotowski,Maciej",0,36,1,11,0,0,0,48
156371,ECON 2035,Psychology and Economic Theory,001,Economics,"Rabin,Matthew",0,13,0,6,0,0,0,19
123849,ECON 2040,Experimental Economics,001,Economics,"Enke,Benjamin",2,15,0,4,0,0,0,21
110309,ECON 2050,"Behavioral Econ, Law & Pub Pol",001,Economics,"Sunstein,Cass Robert",0,2,0,3,0,0,0,5
121331,ECON 2059,Decision Theory,001,Economics,"Strzalecki,Tomasz",0,2,0,2,0,0,0,4
110708,ECON 2060,Contract Theory,1,Economics,"Hart,Oliver",1,1,0,3,0,0,0,5
212938,ECON 2071,Simplicity and Complexity in E,001,Economics,"Li,Shengwu",11,3,0,2,0,0,0,16
110312,ECON 2099,Market Design,1,Economics,"Kominers,Scott Duke",42,6,0,3,0,0,0,51
120668,ECON 2110,Econometrics I,1,Economics,"Bruich,Gregory Alan",0,23,0,3,0,0,0,26
115026,ECON 2120,Priciples of Econometrics,1,Economics,"Tamer,Elie",1,43,2,0,0,0,0,46
113904,ECON 2142,Time Series Analysis,001,Economics,"Stock,James H.",0,6,0,4,0,0,0,10
110300,ECON 2148,Topics in Econometrics,001,Economics,"Kasy,Maximilian",0,10,0,1,0,0,0,11
156605,ECON 2326,Economic Development,001,Economics,"Rodrik,Dani",0,1,0,0,0,0,0,1
207641,ECON 2360,Microeconomics of Development,001,Economics,"Breza,Emily L",0,13,0,2,0,0,0,15
125372,ECON 2410A,Macro-Finance: Rational and Be,001,Economics,"Gabaix,Xavier",0,4,0,5,0,0,0,9
126666,ECON 2412A,Political Economics,001,Economics,"Alesina,Alberto",2,14,0,6,0,0,0,22
110660,ECON 2450A,Public Econ and Fiscal Policy,001,Economics,"Stantcheva,Stefanie Pentcheva",0,26,0,4,0,0,3,33
113995,ECON 2530A,International Trade,001,Economics,"Helpman,Elhanan",0,6,0,1,0,0,0,7
160339,ECON 2532,Int'l Macroeconomics & Finance,001,Economics,"Maggiori,Matteo",0,4,0,1,0,0,0,5
113404,ECON 2610,Industrial Organization I,001,Economics,"Pakes,Ariel",0,20,0,1,0,0,0,21
111998,ECON 2723,Asset Pricing,1,Economics,"Campbell,John Y.",1,14,0,0,0,0,0,15
110731,ECON 2725,Corporate Finance and Banking,1,Economics,"Sunderam,Adi",2,13,0,1,1,1,0,18
114301,ECON 2810A,Labor Market Analysis,001,Economics,"Katz,Lawrence F.",1,29,0,3,0,0,0,33
210861,ECON 2903,Metrics Reading Group,001,Economics,"Tamer,Elie",0,10,0,0,0,0,0,10
213555,ECON 2904,Historical Econ Dev Reading Gr,001,Economics,"Dell,Melissa Lynne",0,5,0,1,0,0,0,6
208001,ECON 2905,Early Stage Research Economic,001,Economics,"Rao,Gautam",0,10,0,0,0,0,0,10
211332,ECON 2906,Macroeconomics Reading Group,001,Economics,"Straub,Ludwig",0,15,0,0,0,0,0,15
211181,ECON 2909,IO Reading Group,001,Economics,"Kalouptsidi,Myrto",0,7,0,0,0,0,0,7
211314,ECON 2910,Political Economy Reading Grou,001,Economics,"Enke,Benjamin",0,10,0,0,0,0,0,10
210859,ECON 2912,Labor Reading Group,001,Economics,"Katz,Lawrence F.",0,22,0,0,0,0,0,22
208352,ECON 3000,TIME,001,Economics,,0,136,0,0,0,0,0,136
120245,ECON 3001,Grad Workshop Behavioral,001,Economics,"Enke,Benjamin",0,9,0,0,0,0,0,9
126663,ECON 3002,Theory Grad Workshop,001,Economics,"Strzalecki,Tomasz",0,3,0,0,0,0,0,3
111451,ECON 3003,Econometrics Grad Workshop,001,Economics,"Andrews,Isaiah Smith",0,2,0,0,0,0,0,2
123105,ECON 3004,Economic History Grad Workshop,001,Economics,"Goldin,Claudia",0,3,0,0,0,0,0,3
110160,ECON 3005,Economic Development Grad Work,001,Economics,"Nunn,Nathan",0,20,0,0,0,0,0,20
117451,ECON 3006,Macro Grad Student Workshop,001,Economics,"Farhi,Emmanuel",0,16,0,0,0,0,0,16
119562,ECON 3007,Public Econ Grad Student Works,001,Economics,"Cutler,David",0,6,0,0,0,0,0,6
113575,ECON 3008,International Grad Student Wor,001,Economics,"Melitz,Marc",0,12,0,0,0,0,0,12
117566,ECON 3009,IO Grad Student Workshop,001,Economics,"Pakes,Ariel",0,13,0,0,0,0,0,13
204662,ECON 3010,POL Econ Grad Student Workshop,001,Economics,"Alesina,Alberto",0,6,0,0,0,0,0,6
115030,ECON 3011,Finance Grad Student Workshop,001,Economics,"Gabaix,Xavier",0,12,0,0,0,0,0,12
111404,ECON 3012,Labor Grad Student Workshop,001,Economics,"Katz,Lawrence F.",0,41,0,0,0,0,0,41
107608,ECON 3013,Contracts and Orgs Grad Worksh,001,Economics,"Hart,Oliver",0,3,0,0,0,0,0,3
120837,ECON 3016,Environmental Grad Student Wor,001,Economics,"Stavins,Robert",0,1,0,0,0,0,0,1
115494,ECON 3017,Research in Health Economics,001,Economics,"Newhouse,Joseph P.",0,3,0,0,0,0,0,3
132616,ECON 3107,Seminar in Public Economics,001,Economics,"Hendren,Nathaniel",0,3,0,0,0,0,0,3
113625,ECON 3112,Seminar in Labor Economics,001,Economics,"Katz,Lawrence F.",0,3,0,0,0,0,0,3
113829,ECON 3116,EnvironEcon and Policy: Semina,001,Economics,"Stavins,Robert",0,3,0,0,0,0,0,3
122105,ECON 3118,Seminar Science and Engineerin,001,Economics,"Freeman,Richard B.",1,0,0,0,0,0,0,1
107827,ECON 910R,Supervised Reading and Researc,001,Economics,"Bruich,Gregory Alan",7,0,0,0,0,0,0,7
122752,ECON 970,Tutorial - Sophomore Year,001,Economics,"Le Brun,Anne N.",0,0,0,0,0,0,0,0
122752,ECON 970,Tutorial - Sophomore Year,T01,Economics,"Klein,Dorian B.",11,0,0,0,0,0,0,11
122752,ECON 970,Tutorial - Sophomore Year,T02,Economics,"Grimon,Marie-Pascale Francoise Daniele",3,0,0,0,0,0,0,3
122752,ECON 970,Tutorial - Sophomore Year,T03,Economics,"Basilico,Matthew Frederick",8,0,0,0,0,0,0,8
122752,ECON 970,Tutorial - Sophomore Year,T04,Economics,"Gajwani,Kiran",9,0,0,0,0,0,0,9
122752,ECON 970,Tutorial - Sophomore Year,T05,Economics,"Nunes,Ashley",10,0,0,0,0,0,0,10
122752,ECON 970,Tutorial - Sophomore Year,T06,Economics,"Felter,John Kenneth",9,0,0,0,0,0,0,9
156670,ECON 975B,Tutorial - Macroeconomics Theo,001,Economics,"Bruich,Gregory Alan",4,0,0,0,0,0,0,4
203556,ECON 980DD,Globalization and Inequality,001,Economics,"Melitz,Marc",7,0,0,0,1,0,0,8
212812,ECON 980J,The Libertarian Perspective,001,Economics,"Miron,Jeffrey A.",4,0,0,0,0,0,0,4
108892,ECON 980X,Personal Economics,001,Economics,"Goldin,Claudia",11,0,0,0,0,0,0,11
208344,ECON 985DA,Research in International Trad,1,Economics,"Maggi,Andres Jorge",12,0,0,0,0,0,0,12
213703,ECON 985EA,Research in Behavioral Economi,001,Economics,"Becker,Anke",12,0,0,0,0,0,0,12
213704,ECON 985FA,"Research in Macroeconomics,",001,Economics,"Sheremirov,Viacheslav",12,0,0,0,0,0,0,12
213705,ECON 985GA,"Research in Finance, Trade, In",001,Economics,"Stein,Hillary Beck",10,0,0,0,0,0,0,10
213706,ECON 985HA,"Research in Development, Polit",001,Economics,"Sun,Zhengyun Patricia",11,0,0,0,0,0,1,12
214455,ECON 985NA,"Research in Microeconomics, Ma",001,Economics,"Miron,Jeffrey A.",10,0,0,0,0,0,0,10
213707,ECON 985OA,Research in Applied Microecono,001,Economics,"Edlebi,Alley",10,0,0,0,0,0,0,10
204004,ECON 985WA,"Research in Labor Economics, L",1,Economics,"Cramer,Judd N.L.",11,0,0,0,0,0,0,11
210880,EDU 300,Doctoral Research,001,Faculty of Arts & Sciences,,0,96,0,0,0,0,0,96
210881,EDU 301,Doctoral Teaching,001,Faculty of Arts & Sciences,,0,45,0,0,0,0,0,45
210882,EDU 302,Doctoral Independent Study,001,Faculty of Arts & Sciences,,0,16,0,0,0,0,0,16
127917,EGYPTIAN 150,Voices from the Nile,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",2,2,0,0,0,0,0,4
160234,EGYPTIAN 200,Egyptian Text Reading,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",0,2,0,1,0,0,0,3
126691,EGYPTIAN AA,The Language of the Pharaohs,001,Near Eastern Languages & Civ,"Manuelian,Peter Der",6,1,0,0,0,0,0,7
160748,EMR 123,Iss Native American Religion,001,"Ethnicity, Migration, Rights","Braude,Ann",0,2,0,0,0,0,0,2
207804,EMR 131,Histories of Emotional Labor,1,"Ethnicity, Migration, Rights","Light,Caroline",3,0,0,0,0,0,0,3
213390,EMR 135,Climate Migration,001,"Ethnicity, Migration, Rights","Shull,Kristina Karin",12,4,0,5,0,0,0,21
213393,EMR 136,"Race, Gender, Amer Empire",001,"Ethnicity, Migration, Rights","Waits,Hannah",9,0,0,0,0,0,0,9
213559,EMR 139,"Coloniality, Race, Catastrophe",01,"Ethnicity, Migration, Rights","Rivera,Mayra",2,2,0,1,0,0,0,5
214346,EMR 140,Immigration Policy & Practice,001,"Ethnicity, Migration, Rights","Gonzales,Roberto G.",11,1,0,0,0,0,0,12
144350,ENG-SCI 100HFA,Engineering Design Projects,001,Engineering Sciences,"Keutsch,Frank N",50,0,0,0,0,0,0,50
160553,ENG-SCI 100HFB,Engineering Design Projects,001,Engineering Sciences,"Keutsch,Frank N",1,0,0,0,0,0,0,1
156427,ENG-SCI 115,Mathematical Modeling,001,Engineering Sciences,"Mahadevan,L",0,0,0,0,0,0,0,0
156288,ENG-SCI 121,Optimization: Models and Metho,001,Engineering Sciences,"Chen,Yiling",1,1,0,0,0,0,0,2
144157,ENG-SCI 125,Mechanical Systems,001,Engineering Sciences,"Kozinsky,Boris",26,1,0,2,0,0,0,29
118939,ENG-SCI 139,Innovation in Science and Engr,001,Engineering Sciences,"Weitz,David A.",219,2,0,0,8,0,0,229
207597,ENG-SCI 152,"Circuits,Devices,Transduction",001,Engineering Sciences,"Wei,Gu-Yeon",8,0,0,0,0,0,0,8
156518,ENG-SCI 153,Laboratory Electronics,001,Engineering Sciences,"Hayes,Thomas C.",1,0,0,0,0,0,0,1
156518,ENG-SCI 153,Laboratory Electronics,002,Engineering Sciences,"Hayes,Thomas C.",0,0,0,0,0,0,0,0
207626,ENG-SCI 155,Systems and Control,001,Engineering Sciences,"Li,Na",24,3,0,0,0,0,0,27
109358,ENG-SCI 157,Biological Signal Processing,001,Engineering Sciences,"Ba,Demba",8,2,0,0,0,0,0,10
119048,ENG-SCI 173,Intro Electronic & Photonic Dv,001,Engineering Sciences,"Hu,Evelyn",27,4,0,0,0,0,0,31
135598,ENG-SCI 181,Engineering Thermodynamics,001,Engineering Sciences,"Suo,Zhigang",43,0,0,0,0,0,0,43
143870,ENG-SCI 190,Intro to Materials Science/Eng,001,Engineering Sciences,"Li,Xin",26,0,0,0,0,0,0,26
114808,ENG-SCI 222,Advanced Cellular Engineering,001,Engineering Sciences,"Parker,Kit",0,9,0,0,0,0,0,9
212719,ENG-SCI 233,"Water, Weather and Climate",001,Engineering Sciences,"McColl,Kaighin A",5,8,0,0,0,0,0,13
118942,ENG-SCI 239,Innovation Science & Engineeri,001,Engineering Sciences,"Weitz,David A.",1,1,0,11,0,0,0,13
131521,ENG-SCI 240,Solid Mechanics,001,Engineering Sciences,"Vlassak,Joost J.",0,8,0,0,0,0,0,8
119057,ENG-SCI 250,Information Theory,001,Engineering Sciences,"Calmon,Flavio du Pin",4,8,0,0,0,0,0,12
123351,ENG-SCI 273,Optics and Photonics,001,Engineering Sciences,"Capasso,Federico",1,8,0,0,0,0,0,9
208004,ENG-SCI 280,Systems Engineering,001,Engineering Sciences,"Howe,Robert D.",0,32,0,0,0,0,0,32
212920,ENG-SCI 285,Integrated Design,001,Engineering Sciences,"Altringer,B",0,28,0,0,0,0,0,28
156219,ENG-SCI 291,Nano|Micro|Macro,001,Engineering Sciences,"Aizenberg,Joanna",0,1,0,1,0,0,0,2
205078,ENG-SCI 293,Cryo-Electron Microscopy,001,Engineering Sciences,"Bell,David C.",1,11,0,0,0,0,0,12
213732,ENG-SCI 298BR,Principles of Collective Learn,001,Engineering Sciences,"Hidalgo,Cesar A",1,2,0,17,0,0,0,20
214441,ENG-SCI 298CR,Methodologies Design Engineer,001,Engineering Sciences,"Harfoush,Nabil",0,0,0,4,0,0,0,4
107995,ENG-SCI 298R,Solving Tech’s Public Dilemmas,001,Engineering Sciences,"Carter,Ash",7,2,0,5,4,0,0,18
143668,ENG-SCI 299R,Topics in Engineering Sciences,001,Engineering Sciences,"Habbal,Fawwaz",1,24,0,0,0,0,0,25
125374,ENG-SCI 301,SEAS Teaching Practicum,001,Engineering Sciences,"Girash,John",0,3,0,1,0,0,0,4
156746,ENG-SCI 306,Control Theory,001,Engineering Sciences,"Li,Na",0,4,0,0,0,0,0,4
148221,ENG-SCI 310,"Design, Sensing, and Control",001,Engineering Sciences,"Howe,Robert D.",0,3,0,0,0,0,0,3
205902,ENG-SCI 312,Information Theory & App,001,Engineering Sciences,"Calmon,Flavio du Pin",0,5,0,0,0,0,0,5
120087,ENG-SCI 314,Image Proc and Computer Vision,001,Engineering Sciences,"Zickler,Todd",0,2,0,0,0,0,0,2
146777,ENG-SCI 316,Wireless Computing Networking,001,Engineering Sciences,"Kung,H. T.",0,7,0,0,0,0,0,7
160964,ENG-SCI 318,Structured Representations,001,Engineering Sciences,"Ba,Demba",0,2,0,0,0,0,0,2
121405,ENG-SCI 320,Microrobotics & Robotic System,001,Engineering Sciences,"Wood,Robert J.",0,13,0,0,0,0,0,13
212606,ENG-SCI 321,Edge Computing,001,Engineering Sciences,"Janapa Reddi,Vijay",0,8,0,0,0,0,0,8
125480,ENG-SCI 322,Hetero Nano Devices & Bio-temp,001,Engineering Sciences,"Hu,Evelyn",0,1,0,0,0,0,0,1
120117,ENG-SCI 324,Materials Processing,001,Engineering Sciences,"Lewis,Jennifer",0,10,0,0,0,0,0,10
115694,ENG-SCI 326,Mixed-Signal VLSI Design,001,Engineering Sciences,"Wei,Gu-Yeon",0,5,0,0,0,0,0,5
117620,ENG-SCI 332,Integrated Circuits and Electr,001,Engineering Sciences,"Ham,Donhee",0,5,0,0,0,0,0,5
118787,ENG-SCI 334,Mech & Materials Small Structu,001,Engineering Sciences,"Suo,Zhigang",0,4,0,0,0,0,0,4
114275,ENG-SCI 336,Mechanics of Engin Materials,001,Engineering Sciences,"Vlassak,Joost J.",0,1,0,0,0,0,0,1
125478,ENG-SCI 340,Materials Phys & Eng,001,Engineering Sciences,"Clarke,David",0,3,0,0,0,0,0,3
127073,ENG-SCI 342,Mechanics of Soft Materials,001,Engineering Sciences,"Bertoldi,Katia",0,8,0,0,0,0,0,8
121466,ENG-SCI 346,Neural Control of Movement,001,Engineering Sciences,"Smith,Maurice",0,5,0,0,0,0,0,5
127071,ENG-SCI 348,"Biomolecular Engineering,",001,Engineering Sciences,"Joshi,Neel S.",0,2,0,0,0,0,0,2
107734,ENG-SCI 350,Materials Science,001,Engineering Sciences,"Gordon,Roy G.",0,1,0,0,0,0,0,1
119262,ENG-SCI 352,Engineering Mammalian Cell,001,Engineering Sciences,"Mooney,David",0,8,0,0,0,0,0,8
118030,ENG-SCI 354,Cellular Biophysics,001,Engineering Sciences,"Parker,Kit",0,4,0,0,0,0,0,4
212600,ENG-SCI 355,Bioelectronics,001,Engineering Sciences,"Liu,Jia",0,5,0,0,0,0,0,5
144339,ENG-SCI 362,Atmospheric Chemistry,001,Engineering Sciences,"Jacob,Daniel J.",0,4,0,0,0,0,0,4
160978,ENG-SCI 372,Atmospheric & Environment Chem,001,Engineering Sciences,"Keutsch,Frank N",0,6,0,0,0,0,0,6
122347,ENG-SCI 380,Biologically Inspired Design,001,Engineering Sciences,"Walsh,Conor J",0,18,0,0,0,0,0,18
160965,ENG-SCI 384,Energy Related Materials,001,Engineering Sciences,"Li,Xin",0,4,0,0,0,0,0,4
205867,ENG-SCI 386,Drug Delivery Methodologies,001,Engineering Sciences,"Mitragotri,Samir",0,4,0,0,0,0,0,4
205885,ENG-SCI 388,Quantum Materials,001,Engineering Sciences,"Narang,Prineha",0,3,0,0,0,0,0,3
212611,ENG-SCI 389,Atomistic Computational Design,001,Engineering Sciences,"Kozinsky,Boris",0,9,0,0,0,0,0,9
114496,ENG-SCI 390,Environmental Chemistry,001,Engineering Sciences,"Martin,Scot T.",0,2,0,0,0,0,0,2
160971,ENG-SCI 392,Environmental Chemistry,001,Engineering Sciences,"Sunderland,Elsie M",0,7,0,0,0,0,0,7
127402,ENG-SCI 398,Multidimensional Signal,001,Engineering Sciences,"Lu,Yue",0,2,0,0,0,0,0,2
148434,ENG-SCI 51,Computer-Aided Machine Design,001,Engineering Sciences,"Rosen,Michelle Hilary",19,0,0,0,0,0,0,19
122339,ENG-SCI 53,Quant Physiol Basis for Bioeng,001,Engineering Sciences,"Moyer,Linsey Christine",45,0,0,0,0,0,0,45
208044,ENG-SCI 91HFR,Humanitarian Design Projects,001,Engineering Sciences,"Lombardo,Christopher Joseph",12,0,0,0,0,0,0,12
109477,ENG-SCI 91R,Supervised Reading and Researc,001,Engineering Sciences,"Lombardo,Christopher Joseph",17,0,0,0,0,0,0,17
109272,ENG-SCI 95R,Startup R & D,001,Engineering Sciences,"Bottino,Paul B.",24,0,0,0,0,0,0,24
144983,ENG-SCI 96,Engineering Problem Solving,001,Engineering Sciences,"Mooney,David",11,0,0,0,0,0,0,11
207605,ENGLISH 102J,Introduction to Old English,001,English,"Donoghue,Daniel G.",17,2,0,0,0,0,0,19
146556,ENGLISH 121CG,After Hamlet,001,English,"Teskey,Gordon",26,1,0,0,1,0,0,28
213326,ENGLISH 125LP,English Lyric Poetry,001,English,"Teskey,Gordon",12,1,0,0,0,0,0,13
212754,ENGLISH 146ET,An Enlightenment for Today?,001,English,"Engell,James",7,0,0,0,0,1,0,8
212758,ENGLISH 162BB,Broadway Bodies,001,English,"Miller,Derek",38,0,1,0,0,0,0,39
212811,ENGLISH 165,"Proust, Joyce, Woolf",001,English,"Fisher,Philip",29,4,0,2,0,0,0,35
130260,ENGLISH 170A,High and Low in Postwar Americ,001,English,"Menand,Louis",48,0,0,0,0,0,0,48
212752,ENGLISH 172LD,The Literature of Displacement,001,English,"McCarthy,Jesse",19,1,0,0,0,0,0,20
146590,ENGLISH 181A,Intro to Asian American Lit,001,English,"Kim,Ju Yon",21,0,0,0,0,0,0,21
130245,ENGLISH 182,Science Fiction,001,English,"Burt,Stephanie",25,2,0,1,0,0,0,28
207555,ENGLISH 185E,The Essay: History & Practice,001,English,"Wood,James",54,0,2,2,1,0,0,59
212778,ENGLISH 202S,Saints' Lives,001,English,"Donoghue,Daniel G.",0,2,0,0,0,1,0,3
130911,ENGLISH 239,English Lit in the Continental,001,English,"Whittington,Leah Jane",0,8,1,0,0,0,0,9
212780,ENGLISH 256CR,Comparative Romanticism,001,English,"Engell,James",0,8,0,0,0,0,0,8
213575,ENGLISH 282A,"Ethnic Studies: Past, Present,",001,English,"Kim,Ju Yon",0,5,0,0,0,0,0,5
214358,ENGLISH 282PH,Public Humanities Practicum,001,English,"New,Elisa",1,2,0,0,0,0,0,3
212774,ENGLISH 289M,Who Cares about Modernism?,001,English,"Blum,Beth",0,13,0,1,0,0,0,14
111425,ENGLISH 300HF,Medieval Colloquium,001,English,"Simpson,James",0,4,0,0,0,0,0,4
111971,ENGLISH 302HF,Renaissance Colloquium,001,English,"Garber,Marjorie",0,2,0,0,0,0,0,2
117785,ENGLISH 304HF,Long Eighteenth Century,001,English,"Engell,James",0,7,0,0,0,0,0,7
148064,ENGLISH 306HF,Long 19th C. & Modernism,001,English,"Blum,Beth",0,2,0,0,0,0,0,2
160636,ENGLISH 308HF,Theatre and Performance,001,English,"Kim,Ju Yon",0,1,0,0,0,0,0,1
117944,ENGLISH 310HFR,20th C. & Contemporary Lit.,001,English,"Rich,Kelly Mee",0,2,0,0,0,0,0,2
112792,ENGLISH 312HF,Race and Ethnicity Colloquium,001,English,"Carpio,Glenda",0,1,0,0,0,0,0,1
212819,ENGLISH 350,Teaching Colloquium,001,English,"Ocheltree,Matthew Neal",0,6,0,0,0,0,0,6
207884,ENGLISH 370,Placement Seminar,001,English,"Kim,Ju Yon",0,2,0,0,0,0,0,2
118927,ENGLISH 397,Directed Study,003,English,"Burt,Stephanie",0,1,0,0,0,0,0,1
118927,ENGLISH 397,Directed Study,012,English,"Greenblatt,Stephen",0,1,0,0,0,0,0,1
118927,ENGLISH 397,Directed Study,025,English,"Stauffer,John",0,13,0,0,0,0,0,13
117540,ENGLISH 398,Doctoral Dissertation,003,English,"Burt,Stephanie",0,5,0,0,0,0,0,5
117540,ENGLISH 398,Doctoral Dissertation,004,English,"Carpio,Glenda",0,1,0,0,0,0,0,1
117540,ENGLISH 398,Doctoral Dissertation,005,English,"Claybaugh,Amanda",0,5,0,0,0,0,0,5
117540,ENGLISH 398,Doctoral Dissertation,010,English,"Gates Jr,Henry Louis",0,1,0,0,0,0,0,1
117540,ENGLISH 398,Doctoral Dissertation,012,English,"Greenblatt,Stephen",0,3,0,0,0,0,0,3
117540,ENGLISH 398,Doctoral Dissertation,013,English,"Kim,Ju Yon",0,2,0,0,0,0,0,2
117540,ENGLISH 398,Doctoral Dissertation,014,English,"Lynch,Deidre",0,5,0,0,0,0,0,5
117540,ENGLISH 398,Doctoral Dissertation,020,English,"Puchner,Martin",0,1,0,0,0,0,0,1
117540,ENGLISH 398,Doctoral Dissertation,022,English,"Scarry,Elaine",0,3,0,0,0,0,0,3
117540,ENGLISH 398,Doctoral Dissertation,025,English,"Stauffer,John",0,2,0,0,0,0,0,2
117540,ENGLISH 398,Doctoral Dissertation,026,English,"Teskey,Gordon",0,1,0,0,0,0,0,1
117540,ENGLISH 398,Doctoral Dissertation,029,English,"Watson,Nicholas James",0,3,0,0,0,0,0,3
111027,ENGLISH 399,Reading and Research,013,English,"Kim,Ju Yon",0,1,0,0,0,0,0,1
111027,ENGLISH 399,Reading and Research,035,English,"McCarthy,Jesse",0,1,0,0,0,0,0,1
111027,ENGLISH 399,Reading and Research,29,English,"Watson,Nicholas James",0,1,0,0,0,0,0,1
130869,ENGLISH 41,Arrivals: 700-1700,001,English,"Simpson,James",27,0,0,0,0,0,0,27
207556,ENGLISH 45,Arrivals: British Lit 700-1700,001,English,"Wilson,Anna",11,0,0,0,0,0,0,11
213573,ENGLISH 52,Poets: Poetry and Everything,001,English,"Spaide,Christopher Addison",24,0,0,0,0,0,0,24
130246,ENGLISH 55,Poets: Lyric Poetry,001,English,"Sacks,Peter",27,0,0,0,0,0,0,27
145805,ENGLISH 62,Migrations,001,English,"Stauffer,John",17,0,0,0,0,0,0,17
213571,ENGLISH 90AP,"Race, Identity, and American P",001,English,"Spaide,Christopher Addison",10,0,0,0,0,0,0,10
207586,ENGLISH 90BN,Black New England,001,English,"Dichter,Thomas Alan",0,0,0,0,0,0,0,0
213543,ENGLISH 90CB,Chekhov/Beckett,001,English,"Phillips,Elizabeth McKinney",12,0,0,0,1,0,0,13
123564,ENGLISH 90CL,Comic Imagination,001,English,"Donoghue,Daniel G.",11,0,0,1,0,0,0,12
213630,ENGLISH 90EW,The Empire Writes Back,001,English,"White,Duncan E.",15,0,0,0,0,0,0,15
205128,ENGLISH 90MK,Medieval Women & Knowledge,001,English,"Watson,Nicholas James",3,0,0,1,0,0,0,4
213730,ENGLISH 90PP,Plotting the Passions,001,English,"Wiet,Victoria",19,0,0,0,0,0,0,19
123574,ENGLISH 90QP,20th-Century American Poetry,001,English,"Sacks,Peter",15,0,0,0,0,0,0,15
110763,ENGLISH 91R,Supervised Reading and Researc,001,English,"Burt,Stephanie",1,0,0,0,0,0,0,1
113443,ENGLISH 98R,Tutorial - Junior Year,001,English,"Ocheltree,Matthew Neal",3,0,0,0,0,0,0,3
113443,ENGLISH 98R,Tutorial - Junior Year,002,English,"Ocheltree,Matthew Neal",3,0,0,0,0,0,0,3
